Ticker,Date/Time,Open,High,Low,Close,Volume
LIC,4/17/2018,7.50,7.50,7.50,7.50,2000.00
LIC,6/29/2018,4.50,5.70,4.50,5.00,4620.00
LIC,7/31/2018,5.00,5.00,5.00,5.00,400.00
LIC,8/17/2018,4.30,4.90,4.30,4.90,1400.00
LIC,9/30/2018,5.00,5.00,5.00,5.00,100.00
LIC,10/17/2018,5.00,5.00,5.00,5.00,800.00
LIC,11/30/2018,5.50,5.50,5.50,5.50,100.00
LHG,1/31/2013,7.22,7.91,6.58,7.91,27530.00
LHG,2/28/2013,7.38,7.75,6.84,7.65,9800.00
LHG,3/29/2013,7.11,7.64,5.93,6.79,9270.00
LHG,4/26/2013,6.84,7.75,5.99,6.68,10830.00
LHG,5/31/2013,6.31,7.43,5.40,5.88,41510.00
LHG,6/28/2013,5.61,5.88,5.08,5.61,120320.00
LHG,7/31/2013,5.67,5.72,4.76,4.76,105890.00
LHG,8/30/2013,5.08,5.45,4.06,4.60,128100.00
LHG,9/30/2013,4.60,4.60,3.64,4.22,59350.00
LHG,10/31/2013,4.28,5.19,3.64,4.01,863960.00
LHG,11/29/2013,4.12,5.13,4.06,5.03,1204780.00
LHG,12/31/2013,4.86,5.51,4.70,5.45,476650.00
LHG,1/27/2014,5.45,5.72,5.13,5.35,306860.00
LHG,2/28/2014,5.35,6.90,5.35,6.42,578830.00
LHG,3/31/2014,6.42,7.00,5.99,6.68,410710.00
LHG,4/29/2014,6.47,6.68,5.72,6.20,191000.00
LHG,5/30/2014,5.88,6.20,5.08,5.35,127280.00
LHG,6/30/2014,5.24,5.68,4.86,5.57,177880.00
LHG,7/31/2014,5.57,5.91,5.18,5.57,85350.00
LHG,8/29/2014,5.35,5.63,5.06,5.23,83610.00
LHG,9/30/2014,5.23,5.29,4.73,5.06,399050.00
LHG,10/31/2014,5.06,5.46,4.95,5.40,575560.00
LHG,11/28/2014,5.51,7.03,5.29,7.03,265590.00
LHG,12/31/2014,7.48,7.88,6.92,7.32,660350.00
LHG,1/30/2015,7.37,7.93,7.26,7.77,185920.00
LHG,2/27/2015,7.88,8.81,7.48,8.56,78100.00
LHG,3/31/2015,8.30,9.41,8.24,8.83,59890.00
LHG,4/27/2015,9.28,9.28,7.65,7.71,128300.00
LHG,5/28/2015,7.84,8.43,6.67,7.32,139620.00
LHG,6/29/2015,7.19,8.83,6.80,8.83,230290.00
LHG,7/31/2015,8.24,8.56,6.67,8.30,604000.00
LHG,8/31/2015,8.30,8.69,7.45,8.37,515050.00
LHG,9/30/2015,8.50,10.12,8.30,9.00,770050.00
LHG,10/30/2015,9.35,12.21,9.28,10.81,2859760.00
LHG,11/30/2015,10.54,11.51,9.98,10.47,1321430.00
LHG,12/31/2015,10.47,12.14,10.47,12.00,3336890.00
LHG,1/29/2016,12.84,14.16,12.00,13.47,6245110.00
LHG,2/29/2016,13.47,14.72,12.28,13.05,6097890.00
LHG,3/31/2016,13.05,20.09,12.98,18.35,13187370.00
LHG,4/29/2016,17.86,19.47,15.63,18.01,9338380.00
LHG,5/31/2016,17.86,19.20,14.83,18.98,6097410.00
LHG,6/30/2016,18.75,19.50,16.60,17.72,3702870.00
LHG,7/29/2016,17.57,18.90,16.53,17.42,3705800.00
LHG,8/31/2016,17.42,18.38,15.72,17.64,2784500.00
LHG,9/30/2016,17.71,19.75,16.90,19.68,6185660.00
LHG,10/31/2016,19.83,20.01,16.83,16.98,3450660.00
LHG,11/30/2016,16.97,17.24,14.49,15.09,2047630.00
LHG,12/30/2016,15.05,15.08,13.12,13.45,1398550.00
LHG,1/25/2017,12.53,14.01,10.90,14.01,4136310.00
LHG,2/28/2017,14.01,18.57,14.01,15.57,5739180.00
LHG,3/31/2017,15.45,17.79,14.16,15.94,5719460.00
LHG,4/28/2017,16.01,16.31,14.82,15.90,2325150.00
LHG,5/31/2017,16.16,17.71,15.32,15.68,2432010.00
LHG,6/30/2017,15.68,17.91,15.16,16.68,2371310.00
LHG,7/31/2017,16.75,17.55,14.68,15.28,1452690.00
LHG,8/31/2017,15.28,15.76,14.76,15.56,955180.00
LHG,9/29/2017,15.24,17.15,14.84,15.80,1405360.00
LHG,10/31/2017,15.80,16.55,15.11,15.53,1146860.00
LHG,11/30/2017,15.53,17.71,15.25,17.43,2020810.00
LHG,12/29/2017,17.39,17.39,15.48,15.80,1806870.00
LHG,1/31/2018,15.76,19.43,15.71,18.83,4583360.00
LHG,2/28/2018,18.82,18.96,16.13,17.85,1327350.00
LHG,3/30/2018,17.85,22.27,17.71,21.38,6877850.00
LHG,4/27/2018,21.75,24.82,21.01,22.96,6787000.00
LHG,5/31/2018,22.31,23.66,19.15,20.95,3635370.00
LHG,6/29/2018,21.00,22.30,17.80,18.30,3898120.00
LHG,7/31/2018,18.30,19.45,16.00,18.55,3190740.00
LHG,8/31/2018,18.60,20.60,18.00,19.80,4682640.00
LHG,9/28/2018,19.80,24.00,19.80,23.30,6054130.00
LHG,10/31/2018,23.20,23.95,18.40,19.20,8551840.00
LHG,11/30/2018,19.30,20.90,18.50,19.55,5471700.00
LHG,12/21/2018,19.55,21.45,19.50,20.60,4124830.00
LLM,8/31/2017,19.99,20.95,8.09,8.19,18600.00
LLM,9/27/2017,7.62,10.47,7.04,10.47,30500.00
LLM,10/31/2017,10.47,11.66,9.42,11.66,4800.00
LLM,11/27/2017,9.91,12.54,9.62,9.82,14600.00
LLM,12/28/2017,11.28,14.58,9.72,10.79,95300.00
LLM,1/31/2018,13.12,29.45,13.12,23.52,269750.00
LLM,2/28/2018,20.31,24.88,17.30,19.83,259450.00
LLM,3/30/2018,19.44,24.11,17.59,18.57,117977.00
LLM,4/27/2018,20.31,22.55,17.69,18.57,51100.00
LLM,5/31/2018,18.57,20.02,17.01,18.76,137700.00
LLM,6/29/2018,18.76,20.41,17.50,18.86,62400.00
LLM,7/31/2018,19.25,20.51,16.14,19.44,41800.00
LLM,8/22/2018,19.93,22.74,17.98,21.77,11400.00
LLM,9/28/2018,22.36,23.33,16.52,18.66,6810.00
LLM,10/31/2018,17.50,23.13,15.36,18.47,15805.00
LLM,11/29/2018,20.90,24.50,17.00,19.50,11330.00
LLM,12/21/2018,19.50,19.90,17.00,19.40,3700.00
LIX,1/31/2013,6.44,8.16,6.25,8.16,133740.00
LIX,2/28/2013,8.15,10.37,7.08,9.43,351330.00
LIX,3/29/2013,9.43,15.43,9.43,13.15,1860660.00
LIX,4/26/2013,13.15,13.37,11.92,12.37,841980.00
LIX,5/31/2013,12.06,14.34,11.84,13.26,659680.00
LIX,6/28/2013,13.43,13.43,11.91,12.13,297600.00
LIX,7/31/2013,12.13,12.89,11.64,12.04,346950.00
LIX,8/30/2013,11.68,15.01,11.68,13.57,824080.00
LIX,9/30/2013,13.57,14.15,13.07,13.53,272470.00
LIX,10/31/2013,13.52,14.29,13.16,13.48,380690.00
LIX,11/29/2013,13.48,13.93,13.39,13.48,237020.00
LIX,12/31/2013,13.57,13.93,13.07,13.84,169010.00
LIX,1/27/2014,13.75,13.75,13.25,13.62,131410.00
LIX,2/28/2014,13.61,15.28,13.61,14.42,240760.00
LIX,3/31/2014,14.42,15.10,13.48,14.20,128120.00
LIX,4/29/2014,14.20,14.83,13.07,13.62,94220.00
LIX,5/30/2014,13.48,13.62,11.82,12.77,106390.00
LIX,6/30/2014,12.87,13.15,12.44,12.68,102630.00
LIX,7/31/2014,12.58,13.10,12.53,12.82,144370.00
LIX,8/29/2014,12.82,14.05,12.72,13.86,71310.00
LIX,9/30/2014,13.48,14.48,13.48,14.24,261530.00
LIX,10/31/2014,14.15,14.34,13.63,14.05,195210.00
LIX,11/28/2014,14.01,17.47,13.86,15.38,799300.00
LIX,12/31/2014,15.24,17.14,13.91,15.19,263330.00
LIX,1/30/2015,15.19,16.10,14.62,15.43,161420.00
LIX,2/27/2015,15.38,16.24,15.34,16.19,88810.00
LIX,3/31/2015,16.33,17.05,16.14,16.86,162950.00
LIX,4/27/2015,16.86,19.25,16.62,18.94,670270.00
LIX,5/29/2015,18.94,19.09,17.87,18.59,270000.00
LIX,6/30/2015,18.59,19.91,18.33,18.59,442480.00
LIX,7/31/2015,19.15,20.88,18.79,19.86,1376400.00
LIX,8/31/2015,20.01,21.64,18.59,21.39,994430.00
LIX,9/30/2015,20.62,24.95,20.62,24.39,549650.00
LIX,10/30/2015,24.19,28.01,23.78,27.24,1217760.00
LIX,11/30/2015,26.99,30.30,25.46,28.01,1017050.00
LIX,12/31/2015,27.75,31.15,27.75,30.37,394390.00
LIX,1/29/2016,30.62,33.24,29.84,32.20,684390.00
LIX,2/29/2016,32.46,36.38,32.46,34.82,716630.00
LIX,3/31/2016,35.07,38.74,34.29,38.48,1000840.00
LIX,4/29/2016,38.48,45.54,37.95,42.41,1303170.00
LIX,5/31/2016,42.40,42.74,40.31,41.92,625980.00
LIX,6/30/2016,41.91,53.42,41.37,51.51,1527690.00
LIX,7/29/2016,51.23,64.93,46.03,49.73,2209130.00
LIX,8/31/2016,49.72,51.78,40.27,44.38,1526020.00
LIX,9/30/2016,44.38,50.55,42.74,48.49,1673910.00
LIX,10/31/2016,48.90,49.15,45.62,48.00,1528770.00
LIX,11/30/2016,47.67,50.18,44.96,49.16,1519090.00
LIX,12/30/2016,49.33,53.33,46.78,48.39,1426060.00
LIX,1/25/2017,48.05,49.33,46.61,47.20,405090.00
LIX,2/28/2017,47.54,48.22,43.46,43.63,875260.00
LIX,3/31/2017,43.63,45.76,40.74,42.95,1833650.00
LIX,4/28/2017,42.95,43.38,38.40,41.33,651500.00
LIX,5/31/2017,41.33,42.53,39.34,39.52,498970.00
LIX,6/30/2017,39.51,46.80,36.88,45.66,1436210.00
LIX,7/31/2017,45.66,45.66,40.57,42.33,803700.00
LIX,8/31/2017,42.59,43.82,39.08,39.12,662510.00
LIX,9/29/2017,39.95,40.83,38.29,40.26,355870.00
LIX,10/31/2017,39.78,42.15,39.08,39.52,343990.00
LIX,11/30/2017,39.91,42.21,39.23,40.20,569090.00
LIX,12/29/2017,40.20,40.84,38.91,39.55,405640.00
LIX,1/31/2018,39.74,49.74,39.46,45.79,697460.00
LIX,2/28/2018,45.79,47.63,42.67,45.34,291710.00
LIX,3/30/2018,45.70,45.70,42.21,43.13,255980.00
LIX,4/27/2018,42.21,44.05,40.38,41.30,244210.00
LIX,5/31/2018,42.21,42.58,38.84,40.54,304110.00
LIX,6/29/2018,40.07,41.48,38.65,39.32,227580.00
LIX,7/31/2018,39.79,39.79,37.72,38.85,253950.00
LIX,8/31/2018,38.19,38.85,37.72,38.09,258530.00
LIX,9/28/2018,38.19,47.15,37.90,46.67,864670.00
LIX,10/31/2018,46.67,49.31,43.84,46.11,451030.00
LIX,11/30/2018,45.25,51.58,44.36,50.73,184360.00
LIX,12/21/2018,51.67,52.00,45.60,47.00,171290.00
LM3,1/31/2013,2.60,3.10,2.60,2.80,282100.00
LM3,2/28/2013,2.60,3.10,2.50,2.90,257500.00
LM3,3/29/2013,2.80,3.00,2.60,2.80,130600.00
LM3,4/25/2013,2.70,2.80,2.50,2.60,67400.00
LM3,5/31/2013,2.60,2.70,2.30,2.60,79500.00
LM3,6/28/2013,2.60,2.90,2.50,2.80,39800.00
LM3,7/31/2013,2.80,2.80,2.50,2.60,37300.00
LM3,8/29/2013,2.60,2.70,2.50,2.50,49500.00
LM3,9/30/2013,2.70,2.70,2.60,2.70,24800.00
LM3,10/31/2013,2.70,2.70,2.50,2.60,69100.00
LM3,11/29/2013,2.70,3.70,2.70,3.50,237500.00
LM3,12/31/2013,3.50,3.50,3.00,3.20,127010.00
LM3,1/27/2014,3.20,3.20,2.70,2.90,43600.00
LM3,2/28/2014,3.00,3.30,2.70,3.30,134600.00
LM3,3/31/2014,3.10,5.60,3.00,4.20,416610.00
LM3,4/29/2014,4.20,4.60,3.20,3.40,141600.00
LM3,5/29/2014,3.10,3.50,2.90,3.10,63900.00
LM3,6/24/2014,3.00,3.70,2.80,3.30,25200.00
LM3,7/31/2014,3.00,3.70,3.00,3.30,33800.00
LM3,8/29/2014,3.00,3.30,2.80,3.10,48100.00
LM3,9/30/2014,3.00,3.10,2.70,3.00,152300.00
LM3,10/29/2014,3.00,3.30,2.70,2.90,19800.00
LM3,11/24/2014,2.70,3.60,2.70,3.00,22900.00
LM3,12/30/2014,2.70,3.30,2.70,3.00,15400.00
LM3,1/29/2015,2.70,3.60,2.60,2.70,33358.00
LM3,2/27/2015,2.70,2.90,2.30,2.40,98100.00
LM3,3/26/2015,2.50,2.60,2.10,2.10,39200.00
LM3,4/27/2015,1.90,2.60,1.90,2.20,3000.00
LM3,5/12/2015,2.00,2.00,1.50,1.50,30400.00
LM3,6/24/2015,1.10,1.40,1.10,1.40,2700.00
LM3,7/30/2015,1.40,1.70,1.40,1.70,4300.00
LM3,8/31/2015,1.90,2.10,1.60,1.60,14500.00
LM3,9/28/2015,1.70,1.70,1.60,1.60,14800.00
LM3,10/28/2015,1.70,1.70,1.70,1.70,3000.00
LM3,12/31/2015,1.10,1.10,1.10,1.10,400.00
LM3,1/25/2016,1.00,1.10,1.00,1.10,700.00
LM3,3/31/2016,0.80,1.00,0.70,1.00,2600.00
LM3,4/29/2016,1.10,4.00,1.10,2.70,43900.00
LM3,5/25/2016,3.10,4.00,2.30,4.00,17100.00
LM3,6/24/2016,4.10,4.10,3.30,3.40,4200.00
LM3,7/29/2016,3.90,5.00,3.80,5.00,500.00
LM3,8/26/2016,5.50,7.30,5.50,7.30,500.00
LM3,9/30/2016,6.30,6.30,6.30,6.30,100.00
LM3,10/31/2016,5.40,5.40,5.40,5.40,100.00
LM3,11/30/2016,6.20,6.20,6.20,6.20,100.00
LM3,12/31/2016,6.20,6.20,6.20,6.20,100.00
LM3,2/28/2017,7.10,7.10,7.10,7.10,100.00
LM3,3/31/2017,7.10,7.10,7.10,7.10,2.00
LM3,4/30/2017,8.10,8.10,8.10,8.10,100.00
LM3,10/31/2017,4.90,4.90,4.90,4.90,5500.00
LM3,11/30/2017,4.20,4.20,4.20,4.20,100.00
LM3,12/29/2017,3.60,3.60,2.30,2.30,500.00
LM3,1/26/2018,2.50,2.50,1.70,1.70,7900.00
LM3,2/23/2018,1.50,1.50,1.20,1.20,5400.00
LM3,3/30/2018,1.10,1.10,0.80,0.80,40800.00
LM3,4/20/2018,0.70,0.90,0.60,0.80,111656.00
LM3,5/25/2018,0.70,1.00,0.70,1.00,42400.00
LM3,6/29/2018,1.10,1.10,1.00,1.00,7800.00
LM3,7/27/2018,0.90,1.10,0.80,0.80,22300.00
LM3,8/31/2018,0.70,0.70,0.50,0.70,498.00
LM3,9/28/2018,0.70,0.90,0.70,0.90,400.00
LM3,10/31/2018,1.00,1.00,1.00,1.00,100.00
LM3,11/30/2018,1.10,1.10,1.10,1.10,154.00
LKW,6/30/2013,4.30,4.30,4.30,4.30,300.00
LKW,8/31/2013,4.37,4.37,4.37,4.37,800.00
LKW,9/30/2013,4.05,4.05,4.05,4.05,200.00
LKW,11/30/2013,4.30,4.30,4.05,4.05,200.00
LKW,12/31/2013,4.43,4.43,4.43,4.43,10000.00
LKW,2/28/2014,5.05,5.05,5.05,5.05,2900.00
LKW,3/31/2014,5.55,6.92,5.55,6.92,400.00
LKW,4/30/2014,6.36,6.36,6.36,6.36,100.00
LKW,5/15/2014,5.74,6.24,5.74,6.24,1100.00
LKW,6/24/2014,6.86,8.11,6.86,7.35,600.00
LKW,7/29/2014,7.07,7.07,7.07,7.07,1000.00
LKW,8/25/2014,7.76,9.22,7.49,7.49,1400.00
LKW,10/31/2014,6.31,6.31,6.31,6.31,1900.00
LKW,11/25/2014,6.93,7.07,6.24,6.24,14500.00
LKW,12/22/2014,6.31,7.42,6.31,6.93,21100.00
LKW,1/27/2015,6.65,7.14,6.24,6.24,26100.00
LKW,3/31/2015,5.68,5.68,5.68,5.68,100.00
LKW,4/27/2015,7.90,7.90,7.62,7.62,2100.00
LKW,5/29/2015,7.62,8.91,7.62,8.38,5700.00
LKW,6/30/2015,8.68,10.34,8.15,10.34,20700.00
LKW,7/29/2015,9.81,9.82,9.66,9.66,2900.00
LKW,8/31/2015,9.66,15.40,9.66,15.40,5400.00
LKW,9/30/2015,11.55,14.12,10.12,10.12,1600.00
LKW,10/29/2015,11.55,13.14,9.51,9.66,3600.00
LKW,11/30/2015,12.38,12.53,9.29,10.72,2800.00
LKW,12/31/2015,10.72,10.72,7.32,7.40,10700.00
LKW,1/29/2016,8.46,9.81,7.32,8.68,12300.00
LKW,2/29/2016,7.85,11.17,7.78,10.72,10800.00
LKW,3/29/2016,12.23,13.97,7.55,10.19,32500.00
LKW,4/28/2016,10.57,10.57,8.08,9.44,3100.00
LKW,5/10/2016,10.80,10.80,8.00,8.38,1700.00
LKW,6/29/2016,9.57,14.14,9.40,9.82,35400.00
LKW,7/15/2016,11.26,11.43,11.26,11.43,200.00
LKW,9/23/2016,12.70,16.85,12.70,16.42,1100.00
LKW,10/19/2016,13.97,17.61,13.54,17.61,2600.00
LKW,11/30/2016,14.98,17.86,10.24,11.00,12800.00
LKW,12/28/2016,11.43,14.31,10.24,11.26,21800.00
LKW,1/25/2017,11.09,12.10,11.09,12.02,600.00
LKW,2/15/2017,12.70,13.21,11.09,11.09,1100.00
LKW,3/30/2017,12.70,12.70,10.50,10.50,400.00
LKW,4/28/2017,12.02,16.93,12.02,16.93,6100.00
LKW,5/25/2017,19.38,19.39,16.51,16.51,9100.00
LKW,6/30/2017,18.85,18.85,14.88,17.23,3800.00
LKW,7/31/2017,19.66,19.66,12.09,15.24,35500.00
LKW,8/31/2017,15.60,15.60,11.82,13.53,15000.00
LKW,9/29/2017,11.64,14.25,11.64,11.82,2600.00
LKW,10/26/2017,11.82,14.16,11.82,12.99,6100.00
LKW,11/28/2017,12.72,14.16,12.36,13.98,10100.00
LKW,12/26/2017,13.71,13.71,13.53,13.53,6728.00
LKW,1/26/2018,13.53,14.43,12.27,12.27,10100.00
LKW,2/8/2018,13.17,14.07,13.17,13.98,3100.00
LKW,3/30/2018,15.97,18.22,12.00,12.00,3800.00
LKW,4/20/2018,13.71,13.98,12.18,13.98,9100.00
LKW,5/31/2018,13.53,15.78,13.44,13.44,1500.00
LKW,6/29/2018,15.42,15.80,13.60,15.00,7938.00
LKW,7/31/2018,14.60,17.20,14.60,17.20,5800.00
LKW,8/31/2018,19.00,26.60,16.30,21.40,21100.00
LKW,9/26/2018,17.40,26.90,16.80,17.50,3654.00
LKW,10/31/2018,20.00,21.80,15.80,17.00,3300.00
LKW,11/30/2018,17.50,22.70,16.70,17.70,4000.00
LKW,12/21/2018,20.20,20.90,16.60,18.80,2300.00
LMC,9/29/2017,14.00,15.20,12.70,14.80,10600.00
LMC,10/27/2017,13.00,15.00,13.00,13.70,4400.00
LMC,11/27/2017,12.00,12.50,11.80,12.00,900.00
LMC,12/29/2017,12.00,12.00,8.30,9.50,3500.00
LMC,1/29/2018,10.00,14.50,10.00,14.20,6000.00
LMC,2/28/2018,14.50,14.50,14.50,14.50,200.00
LMC,4/6/2018,20.30,20.30,18.00,18.00,400.00
LMC,8/27/2018,11.10,11.10,10.20,11.10,1200.00
LMC,9/28/2018,11.10,11.10,10.10,10.10,300.00
LMC,10/30/2018,8.70,8.70,6.00,6.00,2000.00
LMC,11/23/2018,5.50,6.00,5.50,6.00,200.00
LMH,10/31/2018,11.60,14.30,10.00,10.30,8594900.00
LMH,11/30/2018,10.30,10.40,9.92,10.00,3915850.00
LMH,12/21/2018,10.00,11.60,9.96,11.40,4411150.00
LM8,1/31/2013,7.39,8.34,7.14,7.99,183740.00
LM8,2/28/2013,8.06,8.76,7.71,8.69,94170.00
LM8,3/29/2013,8.62,10.51,8.06,9.39,193550.00
LM8,4/26/2013,9.95,10.16,9.04,9.11,84150.00
LM8,5/31/2013,9.60,9.74,8.69,9.04,81530.00
LM8,6/28/2013,9.53,9.74,8.69,9.11,90420.00
LM8,7/31/2013,9.11,10.51,9.11,10.23,80100.00
LM8,8/30/2013,10.37,10.72,10.09,10.44,117910.00
LM8,9/30/2013,10.65,10.72,9.81,10.37,42490.00
LM8,10/31/2013,10.65,12.40,10.23,12.26,169230.00
LM8,11/29/2013,12.12,14.72,12.12,13.81,113860.00
LM8,12/31/2013,14.01,16.12,13.17,14.93,142640.00
LM8,1/27/2014,14.08,15.42,13.73,14.44,145740.00
LM8,2/28/2014,14.43,17.45,14.43,16.96,166110.00
LM8,3/31/2014,16.96,18.57,15.70,16.82,129320.00
LM8,4/29/2014,16.82,17.17,13.73,14.72,51480.00
LM8,5/29/2014,15.56,15.56,11.28,13.88,77180.00
LM8,6/30/2014,14.64,15.77,12.26,13.31,44320.00
LM8,7/31/2014,12.75,16.82,12.19,15.42,114760.00
LM8,8/29/2014,15.70,16.47,14.57,15.42,165080.00
LM8,9/30/2014,15.42,16.96,14.36,15.63,121220.00
LM8,10/31/2014,15.77,17.80,15.56,17.17,147500.00
LM8,11/28/2014,17.52,18.43,17.03,18.22,111430.00
LM8,12/31/2014,18.22,19.27,17.03,18.99,111580.00
LM8,1/30/2015,18.92,20.00,18.92,19.64,114690.00
LM8,2/27/2015,19.63,20.22,18.91,19.64,35460.00
LM8,3/31/2015,19.63,22.54,19.63,19.78,122220.00
LM8,4/27/2015,19.71,20.36,18.62,19.71,53260.00
LM8,5/29/2015,19.27,19.64,17.09,17.60,128260.00
LM8,6/30/2015,18.18,21.91,17.60,21.91,162050.00
LM8,7/31/2015,20.58,23.17,20.26,22.31,190910.00
LM8,8/31/2015,22.70,22.78,20.97,22.15,103340.00
LM8,9/30/2015,21.83,22.31,20.11,21.21,17210.00
LM8,10/30/2015,20.58,26.55,20.58,24.82,180740.00
LM8,11/30/2015,24.82,24.82,21.99,23.96,122060.00
LM8,12/31/2015,22.86,23.88,19.64,21.06,344800.00
LM8,1/29/2016,21.14,22.04,20.00,20.98,163630.00
LM8,2/29/2016,20.98,21.23,19.67,20.65,27140.00
LM8,3/31/2016,20.73,23.92,20.41,21.39,273830.00
LM8,4/29/2016,21.31,27.67,21.22,23.92,526280.00
LM8,5/31/2016,25.31,25.31,21.80,23.37,117060.00
LM8,6/30/2016,23.45,25.04,22.04,23.72,60710.00
LM8,7/29/2016,22.75,23.89,21.87,22.84,131960.00
LM8,8/31/2016,22.48,22.84,21.07,22.66,67790.00
LM8,9/30/2016,22.75,26.80,22.04,22.48,260440.00
LM8,10/31/2016,23.45,24.69,21.38,23.10,115660.00
LM8,11/30/2016,22.31,23.59,21.16,22.31,80520.00
LM8,12/30/2016,21.91,22.31,21.16,21.96,70280.00
LM8,1/25/2017,21.95,22.50,21.12,22.50,63320.00
LM8,2/28/2017,22.59,23.24,21.77,22.18,62090.00
LM8,3/30/2017,22.18,23.42,21.12,22.59,93820.00
LM8,4/26/2017,22.59,23.33,21.58,22.50,9830.00
LM8,5/31/2017,22.50,22.96,21.08,22.04,35550.00
LM8,6/30/2017,21.58,23.00,20.94,22.53,19740.00
LM8,7/31/2017,22.34,22.81,19.20,20.82,54900.00
LM8,8/31/2017,20.82,20.82,18.63,19.82,55370.00
LM8,9/29/2017,19.87,22.34,18.68,21.67,49760.00
LM8,10/31/2017,21.67,23.29,20.06,20.06,79360.00
LM8,11/30/2017,20.06,21.20,18.06,19.01,63400.00
LM8,12/29/2017,18.39,23.38,18.39,21.86,220030.00
LM8,1/31/2018,21.77,24.24,18.92,22.15,236890.00
LM8,2/28/2018,21.01,23.48,20.44,22.43,71980.00
LM8,3/30/2018,23.29,24.72,20.91,23.15,147000.00
LM8,4/27/2018,24.71,27.04,22.43,22.81,974080.00
LM8,5/31/2018,22.48,26.00,21.67,25.00,345390.00
LM8,6/29/2018,23.80,26.80,23.45,24.75,464990.00
LM8,7/31/2018,24.50,27.40,23.50,26.10,345940.00
LM8,8/31/2018,27.35,29.40,25.65,27.60,55120.00
LM8,9/28/2018,26.80,29.50,26.65,27.30,193880.00
LM8,10/25/2018,27.15,30.80,26.50,26.75,96280.00
LM8,11/20/2018,26.05,27.00,25.50,25.50,5100.00
LM8,12/21/2018,27.20,28.15,25.50,25.50,170.00
LMI,7/31/2017,18.00,18.00,8.19,9.63,8300.00
LMI,8/31/2017,8.19,9.90,8.19,9.00,48000.00
LMI,9/29/2017,8.91,9.18,8.91,9.18,23600.00
LMI,10/30/2017,9.00,9.45,9.00,9.18,66700.00
LMI,11/17/2017,9.18,9.18,9.00,9.00,26200.00
LMI,12/29/2017,9.00,9.45,9.00,9.09,44700.00
LMI,1/30/2018,9.00,9.45,9.00,9.27,409700.00
LMI,3/19/2018,9.09,9.45,9.09,9.45,45000.00
LMI,4/27/2018,9.18,9.45,9.18,9.45,180.00
LMI,5/11/2018,9.72,9.90,9.72,9.90,800.00
LMI,6/30/2018,13.50,13.50,13.50,13.50,100.00
LMI,7/25/2018,13.50,13.50,11.50,11.50,110.00
LMI,8/31/2018,12.80,12.80,12.80,12.80,100.00
LMI,11/30/2018,7.70,8.80,7.70,8.80,3108.00
LMI,12/20/2018,10.10,10.10,9.00,10.00,5300.00
LPB,10/31/2017,13.06,13.94,10.59,11.47,40636476.00
LPB,11/30/2017,11.56,13.30,10.94,12.64,52379080.00
LPB,12/29/2017,12.64,12.83,11.89,12.17,31841316.00
LPB,1/31/2018,12.26,16.98,12.08,16.60,80503224.00
LPB,2/28/2018,17.00,17.50,12.80,15.50,33512820.00
LPB,3/30/2018,15.30,17.10,14.20,15.00,61429792.00
LPB,4/27/2018,15.10,18.40,14.30,15.00,112488168.00
LPB,5/31/2018,14.90,15.10,11.00,12.20,48403632.00
LPB,6/29/2018,12.20,13.10,11.00,11.20,27519498.00
LPB,7/31/2018,11.30,11.90,9.40,9.90,38785328.00
LPB,8/31/2018,9.90,10.00,9.10,9.30,45542512.00
LPB,9/28/2018,9.40,10.70,8.60,10.40,36075680.00
LPB,10/31/2018,10.60,11.00,8.90,9.40,34161396.00
LPB,11/30/2018,9.40,9.60,8.90,9.50,15679727.00
LPB,12/21/2018,9.40,10.10,9.40,9.50,14284265.00
LTG,7/31/2017,53.22,53.22,39.33,45.10,1429184.00
LTG,8/31/2017,43.24,44.28,35.85,37.33,829565.00
LTG,9/29/2017,36.56,41.51,36.56,38.70,913150.00
LTG,10/31/2017,38.39,38.47,30.47,35.04,609746.00
LTG,11/30/2017,35.04,36.71,33.82,33.97,713700.00
LTG,12/29/2017,34.20,35.87,30.66,35.71,693121.00
LTG,1/31/2018,35.39,35.47,32.00,32.48,779746.00
LTG,2/28/2018,33.18,33.50,29.17,31.45,449121.00
LTG,3/30/2018,31.30,37.05,30.66,32.32,2004898.00
LTG,4/27/2018,32.24,35.08,30.74,31.06,1036005.00
LTG,5/31/2018,31.14,31.14,27.11,27.12,410371.00
LTG,6/29/2018,27.43,32.08,26.01,31.45,692477.00
LTG,7/31/2018,31.14,32.32,29.56,29.96,467749.00
LTG,8/31/2018,30.03,32.32,29.48,30.59,908020.00
LTG,9/28/2018,30.74,30.74,28.62,30.27,762671.00
LTG,10/31/2018,30.59,32.01,27.82,28.62,671363.00
LTG,11/30/2018,29.88,30.74,25.50,25.60,347887.00
LTG,12/21/2018,25.70,26.30,24.60,24.70,267899.00
LSS,1/31/2013,11.54,12.05,10.29,10.51,6178230.00
LSS,2/28/2013,10.51,11.91,9.48,9.77,4044950.00
LSS,3/29/2013,9.77,11.02,9.19,10.36,3651540.00
LSS,4/26/2013,10.29,10.80,9.33,9.33,3070930.00
LSS,5/31/2013,9.55,10.44,9.33,10.07,1928500.00
LSS,6/28/2013,10.29,10.95,9.48,10.14,1756120.00
LSS,7/31/2013,10.07,10.58,9.55,9.55,332010.00
LSS,8/30/2013,9.41,9.92,8.97,9.19,294600.00
LSS,9/30/2013,9.04,9.33,8.67,9.19,257880.00
